NDFA_per_LiDFOB_molar_ratio_target,LiNO3_final_mass_fraction_target,NDFA_solvent_pool_mass_fraction_target,TTE_solvent_pool_mass_fraction_target,FEC_solvent_pool_mass_fraction_target,VC_solvent_pool_mass_fraction_target,TMSP_solvent_pool_mass_fraction_target,LiDFOB_mass_fraction_target,NDFA_mass_fraction_target,TTE_mass_fraction_target,FEC_mass_fraction_target,LiNO3_mass_fraction_target,VC_mass_fraction_target,TMSP_mass_fraction_target,temperature_C,target_total_mass_g,NDFA_per_LiDFOB_molar_ratio,LiNO3_final_mass_fraction,estimated_final_volume_mL,estimated_LiDFOB_molarity_mol_L,estimated_total_lithium_salt_molarity_mol_L,NDFA_solvent_pool_mass_fraction,TTE_solvent_pool_mass_fraction,FEC_solvent_pool_mass_fraction,VC_solvent_pool_mass_fraction,TMSP_solvent_pool_mass_fraction,constraint_total_mass_pass,constraint_minimum_nonzero_mass_pass,constraint_NDFA_LiDFOB_molar_ratio_pass,constraint_LiNO3_final_mass_fraction_pass,constraint_LiDFOB_molarity_pass,constraint_TTE_solvent_pool_fraction_pass,constraint_FEC_solvent_pool_fraction_pass,constraint_VC_solvent_pool_fraction_pass,constraint_TMSP_solvent_pool_fraction_pass,constraint_all_pass,presence_pattern,LiDFOB_mass_g,LiDFOB_mass_fraction,LiDFOB_mole_fraction,NDFA_mass_g,NDFA_mass_fraction,NDFA_mole_fraction,TTE_mass_g,TTE_mass_fraction,TTE_mole_fraction,FEC_mass_g,FEC_mass_fraction,FEC_mole_fraction,LiNO3_mass_g,LiNO3_mass_fraction,LiNO3_mole_fraction,VC_mass_g,VC_mass_fraction,VC_mole_fraction,TMSP_mass_g,TMSP_mass_fraction,TMSP_mole_fraction
2.96646357,0,0.8022256465,0.1880213972,0,0.009752956312,0,0.2160322922,0.6289190012,0.1474027038,0,0,0.007646002804,0,25,5,2.966362444,0,3.512005898,2.13938884,2.13938884,0.8022348079,0.1880197969,0,0.009745395173,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,1.0802,0.21604,0.2248140327,3.1446,0.62892,0.6668799034,0.737,0.1474,0.09502260648,0,0,0,0,0,0,0.0382,0.00764,0.01328345749,0,0,0
3.60729403,0,0.6833864298,0.2855330035,0,0.03108056667,0,0.161805285,0.5728108938,0.2393322545,0,0,0.02605156673,0,25,5,3.607343251,0,3.52785993,1.595063502,1.595063502,0.6833691243,0.2855404438,0,0.03109043188,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.809,0.1618,0.1726271127,2.864,0.5728,0.62272525,1.1967,0.23934,0.1581925345,0,0,0,0,0,0,0.1303,0.02606,0.04645510275,0,0,0
3.286054004,0,0.8001163006,0.167442976,0,0.03244072339,0,0.1987875158,0.6410631689,0.1341574028,0,0,0.02599191257,0,25,5,3.286162004,0,3.544235019,1.950567429,1.950567429,0.8001048401,0.1674446469,0,0.03245051297,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.9939,0.19878,0.2031359668,3.2053,0.64106,0.6675376958,0.6708,0.13416,0.08493318235,0,0,0,0,0,0,0.13,0.026,0.04439315501,0,0,0
2.145132236,0,0.6705294813,0.3277445738,0,0.00172594483,0,0.2415697,0.5085498757,0.2485714154,0,0,0.001309008855,0,25,5,2.145261083,0,3.399687189,2.471137187,2.471137187,0.6705342545,0.3277517009,0,0.001714044618,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,1.2078,0.24156,0.263730146,2.5428,0.50856,0.5657700186,1.2429,0.24858,0.1681284255,0,0,0,0,0,0,0.0065,0.0013,0.002371409911,0,0,0
4.305308271,0,0.5045532896,0.4743075343,0,0.0211391761,0,0.1066777652,0.4507286722,0.4237094665,0,0,0.01888409603,0,25,5,4.305135247,0,3.485557385,1.064440925,1.064440925,0.504544844,0.4743205122,0,0.0211346438,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.5334,0.10668,0.124047853,2.2536,0.45072,0.5340427843,2.1186,0.42372,0.3052287349,0,0,0,0,0,0,0.0944,0.01888,0.03668062771,0,0,0
4.331833232,0,0.8059198349,0.1860904801,0,0.007989685051,0,0.1593642639,0.6774850137,0.1564343077,0,0,0.006716414774,0,25,5,4.331917078,0,3.596980881,1.540820279,1.540820279,0.805909783,0.1860963076,0,0.007993909402,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.7968,0.15936,0.1663749467,3.3874,0.67748,0.7207224728,0.7822,0.15644,0.101180454,0,0,0,0,0,0,0.0336,0.00672,0.01172212655,0,0,0
3.327659536,0,0.4710530939,0.4846513942,0,0.04429551195,0,0.1260595602,0.411672348,0.4235564526,0,0,0.0387116392,0,25,5,3.327709779,0,3.448961348,1.271158686,1.271158686,0.4710620866,0.4846556972,0,0.04428221617,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.6303,0.12606,0.1444637561,2.0584,0.41168,0.480733454,2.1178,0.42356,0.3007022983,0,0,0,0,0,0,0.1935,0.0387,0.07410049156,0,0,0
3.506533869,0,0.8326649275,0.1243767277,0,0.04295834475,0,0.1948252919,0.6704407399,0.1001449954,0,0,0.0345889727,0,25,5,3.506625247,0,3.572762469,1.896444726,1.896444726,0.832658536,0.1243697062,0,0.04297175787,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.9741,0.19482,0.1952441634,3.3522,0.67044,0.6846481127,0.5007,0.10014,0.06217163894,0,0,0,0,0,0,0.173,0.0346,0.05793608491,0,0,0
2.928489868,0,0.575036981,0.402065054,0,0.0228979649,0,0.1667258486,0.4791634524,0.3350304167,0,0,0.01908028227,0,25,5,2.928571499,0,3.45283423,1.679278652,1.679278652,0.5750288018,0.4020737327,0,0.02289746544,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.8336,0.16672,0.1864027605,2.3958,0.47916,0.5458938117,1.6752,0.33504,0.2320606509,0,0,0,0,0,0,0.0954,0.01908,0.03564277693,0,0,0
4.526341386,0,0.6980793517,0.2984405877,0,0.003480060631,0,0.1358094461,0.6032735816,0.2579095368,0,0,0.003007435525,0,25,5,4.526704393,0,3.562723981,1.325648506,1.325648506,0.6980791483,0.298449433,0,0.003471418653,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.679,0.1358,0.148363424,3.0164,0.60328,0.6715973631,1.2896,0.25792,0.1745630438,0,0,0,0,0,0,0.015,0.003,0.005476169178,0,0,0
4.913188133,0,0.9394596678,0.03970488161,0,0.02083545057,0,0.1630677333,0.7862641092,0.03323029656,0,0,0.01743786087,0,25,5,4.913395468,0,3.676931158,1.54231376,1.54231376,0.9394460774,0.03971610868,0,0.02083781394,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.8153,0.16306,0.1608135288,3.9313,0.78626,0.7901404634,0.1662,0.03324,0.02030843078,0,0,0,0,0,0,0.0872,0.01744,0.02873757704,0,0,0
3.932934377,0,0.6186102638,0.3500311631,0,0.03135857312,0,0.1381347014,0.5331587197,0.3016797129,0,0,0.02702686599,0,25,5,3.932792967,0,3.520701489,1.36458641,1.36458641,0.6186155524,0.3500336482,0,0.03135079943,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.6907,0.13814,0.1512285689,2.6658,0.53316,0.5947506523,1.5084,0.30168,0.2045978748,0,0,0,0,0,0,0.1351,0.02702,0.04942290395,0,0,0
3.236717425,0,0.7419712482,0.2280062707,0,0.03002248104,0,0.1893547167,0.6014754927,0.1848322079,0,0,0.02433758265,0,25,5,3.236651373,0,3.523309604,1.869167544,1.869167544,0.7419816441,0.2279926971,0,0.03002565874,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.9468,0.18936,0.1977824354,3.0074,0.60148,0.6401527911,0.9241,0.18482,0.1195882882,0,0,0,0,0,0,0.1217,0.02434,0.04247648525,0,0,0
2.314517278,0,0.7259200948,0.2632449297,0,0.01083497545,0,0.2421880954,0.5501108897,0.1994901416,0,0,0.008210873381,0,25,5,2.314632977,0,3.432189559,2.454018334,2.454018334,0.725924362,0.2632287351,0,0.01084690296,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,1.2109,0.24218,0.2576247411,2.7506,0.55012,0.5963067214,0.9974,0.19948,0.1314585571,0,0,0,0,0,0,0.0411,0.00822,0.01460998046,0,0,0
4.232604526,0,0.5698707923,0.4138052152,0,0.01632399256,0,0.120641725,0.5011205969,0.3638830402,0,0,0.01435463794,0,25,5,4.232660004,0,3.507517232,1.196195899,1.196195899,0.5698689956,0.4138009461,0,0.01633005822,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.6032,0.12064,0.1369844188,2.5056,0.50112,0.5798084708,1.8194,0.36388,0.2559636162,0,0,0,0,0,0,0.0718,0.01436,0.02724349411,0,0,0
4.101868127,0,0.8780918737,0.08674433688,0,0.03516378938,0,0.1790715348,0.7208506142,0.07121089534,0,0,0.02886695565,0,25,5,4.101613834,0,3.620562912,1.720211241,1.720211241,0.8780879988,0.08675632218,0,0.03515567899,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.8954,0.17908,0.1780230023,3.6042,0.72084,0.7301816091,0.3561,0.07122,0.04386026111,0,0,0,0,0,0,0.1443,0.02886,0.04793512744,0,0,0
2.441830374,0,0.7218995743,0.2373012332,0,0.04079919243,0,0.2315070245,0.5547747519,0.1823643308,0,0,0.03135389279,0,25,5,2.441927568,0,3.455295982,2.330110593,2.330110593,0.7218998048,0.2372934288,0,0.04080676643,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,1.1575,0.2315,0.2406007867,2.7739,0.55478,0.5875296938,0.9118,0.18236,0.1174129066,0,0,0,0,0,0,0.1568,0.03136,0.05445661294,0,0,0
3.113380227,0,0.7037916754,0.2715662392,0,0.02464208542,0,0.1872184958,0.5720288565,0.2207240164,0,0,0.02002863126,0,25,5,3.113415864,0,3.502054519,1.859260026,1.859260026,0.7038066882,0.2715618002,0,0.0246315116,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.9361,0.18722,0.1991068503,2.8602,0.57204,0.6199024264,1.1036,0.22072,0.1454172264,0,0,0,0,0,0,0.1001,0.02002,0.0355734969,0,0,0
3.8097414,0,0.8366977073,0.1494202274,0,0.01388206528,0,0.1828647526,0.6836951881,0.1220965345,0,0,0.01134352485,0,25,5,3.809867231,0,3.582642413,1.775113171,1.775113171,0.8366987297,0.1494235994,0,0.0138776709,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.9143,0.18286,0.1877181208,3.4185,0.6837,0.715181117,0.6105,0.1221,0.07765033872,0,0,0,0,0,0,0.0567,0.01134,0.01945042347,0,0,0
2.638038713,0,0.5813531864,0.3729703478,0,0.04567646584,0,0.1833765219,0.4747466611,0.3045763426,0,0,0.0373004744,0,25,5,2.637951666,0,3.442923369,1.852402702,1.852402702,0.5813475056,0.372976415,0,0.04567607945,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.9169,0.18338,0.1997307959,2.3737,0.47474,0.5268801858,1.5229,0.30458,0.2055108022,0,0,0,0,0,0,0.1865,0.0373,0.0678782161,0,0,0
4.652857829,0,0.7497866461,0.2021079781,0,0.04810537589,0,0.1410432181,0.6440343246,0.1736020184,0,0,0.04132043886,0,25,5,4.653004997,0,3.604464484,1.360856533,1.360856533,0.7497904443,0.202104871,0,0.04810468474,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.7052,0.14104,0.1448223465,3.2202,0.64404,0.6738591022,0.868,0.1736,0.1104290179,0,0,0,0,0,0,0.2066,0.04132,0.0708895334,0,0,0
2.797584347,0,0.8728736452,0.09848780977,0,0.02863854505,0,0.241234216,0.6623066557,0.07472918019,0,0,0.02172994809,0,25,5,2.797489159,0,3.519955672,2.383542606,2.383542606,0.8728715272,0.0984764616,0,0.02865201118,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,1.2062,0.24124,0.2415494881,3.3115,0.6623,0.6757320741,0.3736,0.07472,0.04634830678,0,0,0,0,0,0,0.1087,0.02174,0.03637013102,0,0,0
3.625790346,0,0.6129994149,0.3751967088,0,0.01180387628,0,0.146957287,0.5229146839,0.3200588184,0,0,0.01006921065,0,25,5,3.625760273,0,3.497960754,1.461150681,1.461150681,0.6130075964,0.3751992873,0,0.01179311638,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.7348,0.14696,0.1642218879,2.6146,0.52292,0.5954291972,1.6003,0.32006,0.2215661984,0,0,0,0,0,0,0.0503,0.01006,0.01878271644,0,0,0
2.118701342,0,0.4862108778,0.480274519,0,0.03351460327,0,0.1895218252,0.3940633048,0.3892520155,0,0,0.02716285449,0,25,5,2.118703979,0,3.374763862,1.953090879,1.953090879,0.4862057053,0.4802832889,0,0.03351100582,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.9476,0.18952,0.2159570058,1.9703,0.39406,0.4575489674,1.9463,0.38926,0.2747845029,0,0,0,0,0,0,0.1358,0.02716,0.05170952393,0,0,0
4.458694108,0,0.6451433604,0.3143369663,0,0.04051967338,0,0.1284937584,0.5622464653,0.273946628,0,0,0.03531314825,0,25,5,4.45842627,0,3.553924837,1.25749331,1.25749331,0.6451405622,0.3143316122,0,0.04052782559,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.6425,0.1285,0.1381532687,2.8112,0.56224,0.6159461625,1.3697,0.27394,0.1824541292,0,0,0,0,0,0,0.1766,0.03532,0.06344643962,0,0,0
4.44518077,0,0.9038152445,0.0719234189,0,0.02426133663,0,0.171624884,0.748698058,0.05957957048,0,0,0.02009748755,0,25,5,4.445318802,0,3.643407197,1.638215308,1.638215308,0.9038122601,0.07192351336,0,0.02426422656,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.8581,0.17162,0.1707629879,3.7435,0.7487,0.7590959207,0.2979,0.05958,0.03672540168,0,0,0,0,0,0,0.1005,0.0201,0.03341568968,0,0,0
3.464434084,0,0.7072321605,0.2572049913,0,0.03556284816,0,0.1721950605,0.5854502759,0.2129155623,0,0,0.02943910137,0,25,5,3.464273901,0,3.529240066,1.69692536,1.69692536,0.7072239671,0.2572118869,0,0.03556414593,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.861,0.1722,0.1812936186,2.9272,0.58544,0.6280507512,1.0646,0.21292,0.1388692327,0,0,0,0,0,0,0.1472,0.02944,0.05178639746,0,0,0
3.643194914,0,0.8387791591,0.1332562957,0,0.02796454523,0,0.190021128,0.6793933972,0.1079347841,0,0,0.0226506908,0,25,5,3.643251947,0,3.578189104,1.846914618,1.846914618,0.8387861429,0.1332625497,0,0.02795130744,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.9501,0.19002,0.1925214971,3.397,0.6794,0.7014043193,0.5397,0.10794,0.06774894527,0,0,0,0,0,0,0.1132,0.02264,0.03832523824,0,0,0
2.784024905,0,0.6373089579,0.3560723551,0,0.006618686998,0,0.1891408391,0.5167678069,0.288724531,0,0,0.005366822986,0,25,5,2.784102946,0,3.453980387,1.904470771,1.904470771,0.6373233357,0.3560663986,0,0.006610265644,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.9457,0.18914,0.2093316289,2.5839,0.51678,0.5828008046,1.4436,0.28872,0.1979559433,0,0,0,0,0,0,0.0268,0.00536,0.009911623166,0,0,0
4.639558256,0,0.5424715183,0.4440408139,0,0.01348766778,0,0.1064579899,0.4847210909,0.3967691215,0,0,0.01205179778,0,25,5,4.639460212,0,3.507260632,1.055672517,1.055672517,0.5424715178,0.4440316046,0,0.01349687759,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.5323,0.10646,0.1228877348,2.4236,0.48472,0.5701327563,1.9838,0.39676,0.2837201409,0,0,0,0,0,0,0.0603,0.01206,0.02325936796,0,0,0
4.799849194,0,0.7695388414,0.2182643381,0,0.01219682056,0,0.1404264655,0.6614752218,0.1876142485,0,0,0.01048406415,0,25,5,4.800104873,0,3.603927311,1.355076269,1.355076269,0.7695386119,0.2182693874,0,0.01219200074,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.7021,0.14042,0.1480924993,3.3074,0.66148,0.7108595275,0.9381,0.18762,0.1225810773,0,0,0,0,0,0,0.0524,0.01048,0.01846689589,0,0,0
2.655474097,0,0.8673856865,0.114914746,0,0.01769956751,0,0.2497213815,0.6507809346,0.08621807689,0,0,0.01327960706,0,25,5,2.655484973,0,3.500361337,2.481139838,2.481139838,0.8673828437,0.1149170976,0,0.01770005864,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,1.2486,0.24972,0.2526381492,3.2539,0.65078,0.6708768088,0.4311,0.08622,0.05403732367,0,0,0,0,0,0,0.0664,0.01328,0.02244771832,0,0,0
3.796151262,0,0.5604115023,0.3918699613,0,0.04771853643,0,0.130757723,0.4871333703,0.3406299374,0,0,0.04147896927,0,25,5,3.79613682,0,3.500463286,1.299152636,1.299152636,0.5604205973,0.3918595555,0,0.04771984722,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.6538,0.13076,0.144094214,2.4357,0.48714,0.5470013511,1.7031,0.34062,0.2325316017,0,0,0,0,0,0,0.2074,0.04148,0.07637283326,0,0,0
3.100064948,0,0.9302684838,0.02961235633,0,0.04011915987,0,0.2341706653,0.712426894,0.02267801115,0,0,0.03072442951,0,25,5,3.099911379,0,3.56636911,2.283675045,2.283675045,0.9302708208,0.0296153143,0,0.04011386488,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,1.1709,0.23418,0.2283580288,3.5621,0.71242,0.707889652,0.1134,0.02268,0.01370092037,0,0,0,0,0,0,0.1536,0.03072,0.05005139881,0,0,0
2.458990838,0,0.4856912283,0.4948458443,0,0.01946292738,0,0.1675435936,0.4043167745,0.4119375933,0,0,0.01620203859,0,25,5,2.459063199,0,3.396832084,1.715359793,1.715359793,0.4856930063,0.4948465992,0,0.01946039449,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.8377,0.16754,0.1944082183,2.0216,0.40432,0.4780620951,2.0597,0.41194,0.2961217326,0,0,0,0,0,0,0.081,0.0162,0.03140795411,0,0,0
4.119379058,0,0.6698843707,0.3286906425,0,0.001424986776,0,0.1421487524,0.5746611432,0.2819676777,0,0,0.001222426684,0,25,5,4.119044943,0,3.535636235,1.398365281,1.398365281,0.6698918213,0.3286860021,0,0.00142217663,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.7108,0.14216,0.1571808981,2.8733,0.57466,0.6474351835,1.4098,0.28196,0.1931301426,0,0,0,0,0,0,0.0061,0.00122,0.002253775772,0,0,0
4.246343594,0,0.7842296387,0.1718570534,0,0.04391330788,0,0.1583820887,0.6600217105,0.1446379743,0,0,0.03695822646,0,25,5,4.246388588,0,3.598658873,1.530630813,1.530630813,0.78422566,0.1718590338,0,0.0439153062,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.7919,0.15838,0.1612370197,3.3001,0.66002,0.6846750404,0.7232,0.14464,0.09122062524,0,0,0,0,0,0,0.1848,0.03696,0.06286731466,0,0,0
3.218782704,0,0.5216476887,0.469962114,0,0.008390197251,0,0.1417330112,0.447712991,0.4033529684,0,0,0.00720102933,0,25,5,3.218674383,0,3.44707284,1.430055069,1.430055069,0.521660103,0.4699508308,0,0.00838906625,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.7087,0.14174,0.1648420773,2.2386,0.44772,0.5305729713,2.0167,0.40334,0.2905943408,0,0,0,0,0,0,0.036,0.0072,0.01399061066,0,0,0
3.915274516,0,0.8885535103,0.107579588,0,0.003866901761,0,0.1878181738,0.7216670127,0.08737418621,0,0,0.003140627334,0,25,5,3.915198401,0,3.601989871,1.813469029,1.813469029,0.8885468738,0.1075869881,0,0.003866138048,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.9391,0.18782,0.1911555307,3.6083,0.72166,0.7484118283,0.4369,0.08738,0.0550931089,0,0,0,0,0,0,0.0157,0.00314,0.005339532128,0,0,0
2.524701681,0,0.5775733807,0.3855103562,0,0.03691626312,0,0.189042048,0.468387726,0.3126326889,0,0,0.02993753714,0,25,5,2.524687388,0,3.43004449,1.916746811,1.916746811,0.5775623952,0.3855183979,0,0.03691920687,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.9452,0.18904,0.2077337272,2.3419,0.46838,0.5244627212,1.5632,0.31264,0.2128325532,0,0,0,0,0,0,0.1497,0.02994,0.05497099842,0,0,0
4.927201584,0,0.6752704447,0.2821641532,0,0.04256540216,0,0.1225374845,0.592524503,0.2475884676,0,0,0.03734954485,0,25,5,4.927062996,0,3.581970223,1.189780095,1.189780095,0.6752672486,0.2821553119,0,0.04257743943,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.6127,0.12254,0.1300712018,2.9626,0.59252,0.640869005,1.2379,0.24758,0.1628017405,0,0,0,0,0,0,0.1868,0.03736,0.06625805278,0,0,0
4.508390959,0,0.9117373158,0.05650971225,0,0.03175297193,0,0.170859544,0.7559582938,0.04685448858,0,0,0.02632767363,0,25,5,4.508389101,0,3.652077596,1.62708859,1.62708859,0.9117398751,0.05651639048,0,0.03174373447,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.8543,0.17086,0.1684729198,3.7798,0.75596,0.7595414756,0.2343,0.04686,0.02862412324,0,0,0,0,0,0,0.1316,0.02632,0.04336148129,0,0,0
1.930547699,0,0.5315516435,0.4660330336,0,0.002415322931,0,0.2190924955,0.4150926674,0.3639286932,0,0,0.001886143803,0,25,5,1.930515677,0,3.352463216,2.272946168,2.272946168,0.5315661416,0.4660263798,0,0.00240747855,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,1.0955,0.2191,0.2516467339,2.0755,0.4151,0.4858079649,1.8196,0.36392,0.2589375607,0,0,0,0,0,0,0.0094,0.00188,0.003607740518,0,0,0
2.91079931,0,0.8167564209,0.1444748528,0,0.03876872626,0,0.2223461435,0.6351537806,0.1123514265,0,0,0.03014864949,0,25,5,2.910908241,0,3.52088589,2.19622305,2.19622305,0.8167579662,0.1444847363,0,0.03875729753,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,1.1117,0.22234,0.2246955817,3.1758,0.63516,0.6540682206,0.5618,0.11236,0.07034429317,0,0,0,0,0,0,0.1507,0.03014,0.05089190451,0,0,0
3.520379301,0,0.6132375583,0.3663152847,0,0.02044715695,0,0.1507442513,0.5207955217,0.3110953614,0,0,0.01736486558,0,25,5,3.520508859,0,3.49630951,1.499441178,1.499441178,0.6132397617,0.3663189129,0,0.02044132539,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.7537,0.15074,0.1669042003,2.604,0.5208,0.5875877157,1.5555,0.3111,0.213392413,0,0,0,0,0,0,0.0868,0.01736,0.032115671,0,0,0
3.341718256,0,0.7418276834,0.2422473845,0,0.01592493211,0,0.1844735942,0.6049800644,0.1975591388,0,0,0.01298720265,0,25,5,3.341601864,0,3.525133876,1.820054819,1.820054819,0.7418334314,0.2422503433,0,0.01591622523,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.9224,0.18448,0.1952140375,3.0249,0.60498,0.6523275918,0.9878,0.19756,0.129509307,0,0,0,0,0,0,0.0649,0.01298,0.02294906366,0,0,0
2.232046973,0,0.6719199843,0.278220641,0,0.04985937476,0,0.2347396353,0.5141937322,0.2129112292,0,0,0.03815540332,0,25,5,2.232070712,0,3.42615384,2.382818891,2.382818891,0.6719284949,0.2782060999,0,0.04986540522,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,1.1737,0.23474,0.2459695381,2.571,0.5142,0.5490214021,1.0645,0.2129,0.1382006529,0,0,0,0,0,0,0.1908,0.03816,0.06680840687,0,0,0
4.31409657,0,0.5410945856,0.4285021862,0,0.03040322815,0,0.1133215384,0.4797769148,0.3799436592,0,0,0.02695788756,0,25,5,4.314182881,0,3.504207863,1.124676187,1.124676187,0.5410971264,0.4284973158,0,0.03040555781,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.5666,0.11332,0.1283903829,2.3989,0.47978,0.5538995918,1.8997,0.37994,0.2666742943,0,0,0,0,0,0,0.1348,0.02696,0.05103573105,0,0,0
4.29179436,0,0.7239645674,0.2323879241,0,0.04364750846,0,0.1466749297,0.6177771154,0.1983024417,0,0,0.03724551323,0,25,5,4.291666044,0,3.578699476,1.425464695,1.425464695,0.7239722496,0.2323864435,0,0.0436413069,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.7334,0.14668,0.1525930911,3.0889,0.61778,0.6548785877,0.9915,0.1983,0.1277988341,0,0,0,0,0,0,0.1862,0.03724,0.06472948712,0,0,0
3.30324471,0,0.5864591727,0.4093701486,0,0.004170678696,0,0.153194652,0.4966167639,0.3466568311,0,0,0.003531753024,0,25,5,3.303150922,0,3.470543451,1.535225139,1.535225139,0.5864666982,0.4093764761,0,0.004156825697,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.766,0.1532,0.1741147872,2.4831,0.49662,0.5751274197,1.7333,0.34666,0.244073614,0,0,0,0,0,0,0.0176,0.00352,0.006684179108,0,0,0
3.624698218,0,0.9482201418,0.04310997995,0,0.008669878263,0,0.2104618634,0.7486559639,0.03403697324,0,0,0.006845199529,0,25,5,3.624749852,0,3.603000273,2.031496437,2.031496437,0.9482230159,0.04311371178,0,0.008663272285,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,1.0523,0.21046,0.2092378503,3.7433,0.74866,0.7584348668,0.1702,0.03404,0.02096526918,0,0,0,0,0,0,0.0342,0.00684,0.01136201372,0,0,0
2.952904686,0,0.5283734807,0.4461036944,0,0.02552282489,0,0.1542113721,0.4468922813,0.3773094316,0,0,0.02158691504,0,25,5,2.952790485,0,3.44177011,1.558366609,1.558366609,0.5283879969,0.4460970938,0,0.02551490931,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.7711,0.15422,0.1753711045,2.2345,0.4469,0.5178341287,1.8865,0.3773,0.2657934974,0,0,0,0,0,0,0.1079,0.02158,0.04100126942,0,0,0
4.597629782,0,0.6084558961,0.3465726664,0,0.04497143747,0,0.1188279963,0.5361543011,0.3053901309,0,0,0.03962757167,0,25,5,4.597988062,0,3.5456126,1.165491364,1.165491364,0.608456842,0.3465807213,0,0.04496243673,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.5941,0.11882,0.1290756439,2.6808,0.53616,0.5934882697,1.527,0.3054,0.2055246858,0,0,0,0,0,0,0.1981,0.03962,0.07191140061,0,0,0
4.966899768,0,0.8483712524,0.1209182236,0,0.03071052399,0,0.1482444656,0.7226049094,0.1029927662,0,0,0.02615785878,0,25,5,4.967015644,0,3.648029909,1.413246147,1.413246147,0.8483610407,0.1209260825,0,0.03071287687,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.7412,0.14824,0.1494253505,3.613,0.7226,0.7421980533,0.515,0.103,0.06431855955,0,0,0,0,0,0,0.1308,0.02616,0.04405803672,0,0,0
2.611472275,0,0.7461392858,0.2050681929,0,0.04879252128,0,0.225488877,0.5778931762,0.1588275964,0,0,0.03779035045,0,25,5,2.611605925,0,3.480179167,2.253290664,2.253290664,0.7461395445,0.2050560347,0,0.0488044208,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,1.1274,0.22548,0.2310505184,2.8895,0.5779,0.6034129029,0.7941,0.15882,0.1008194493,0,0,0,0,0,0,0.189,0.0378,0.06471712937,0,0,0
3.939770058,0,0.6811378275,0.3018456786,0,0.01701649395,0,0.1497813465,0.5791160865,0.2566348264,0,0,0.01446774057,0,25,5,3.9398321,0,3.537954642,1.472354403,1.472354403,0.6811413517,0.3018512855,0,0.0170073628,0,True,True,True,True,True,True,True,True,True,True,TTE+VC,0.7489,0.14978,0.1622688391,2.8956,0.57912,0.6393119812,1.2832,0.25664,0.1722446961,0,0,0,0,0,0,0.0723,0.01446,0.02617448348,0,0,0
